"ID","code_country","code_plot","latitude","longitude","lat","lon"
3145,15,7062,623800,262000,NA,NA
3146,15,7063,623600,290300,NA,NA
3147,15,7064,623700,290300,NA,NA
3148,15,7065,623700,290400,NA,NA
3149,15,7066,623700,290500,NA,NA
3150,15,7067,623500,302600,NA,NA
3151,15,7068,623500,302700,NA,NA
3152,15,7069,623900,214100,NA,NA
3153,15,7070,624100,230300,NA,NA
3154,15,7071,624200,230300,NA,NA
3155,15,7072,624300,242500,NA,NA
3156,15,7073,624400,242500,NA,NA
3157,15,7074,624400,242600,NA,NA
3158,15,7075,624500,270900,NA,NA
3159,15,7076,624500,270900,NA,NA
3160,15,7077,624500,271000,NA,NA
3161,15,7078,624500,283200,NA,NA
3162,15,7079,624500,283300,NA,NA
3163,15,7080,624300,295300,NA,NA
3164,15,7081,624300,295300,NA,NA
3165,15,7082,624300,295400,NA,NA
3166,15,7083,624300,295500,NA,NA
3167,15,7084,624100,311500,NA,NA
3168,15,7085,624600,210800,NA,NA
3169,15,7086,624800,222900,NA,NA
3170,15,7087,624800,222900,NA,NA
3171,15,7088,624900,222900,NA,NA
3172,15,7089,625000,235100,NA,NA
3173,15,7090,625000,235100,NA,NA
3174,15,7091,625100,235200,NA,NA
3175,15,7092,625100,235200,NA,NA
3176,15,7093,625200,251300,NA,NA
3177,15,7094,625200,263600,NA,NA
3178,15,7095,625200,263600,NA,NA
3179,15,7096,625300,263700,NA,NA
3180,15,7097,625200,275800,NA,NA
3181,15,7098,625200,275800,NA,NA
3182,15,7099,625300,275900,NA,NA
3183,15,7100,625100,292100,NA,NA
3184,15,7101,625200,292200,NA,NA
3185,15,7102,624900,304300,NA,NA
3186,15,7103,625000,304300,NA,NA
3187,15,7104,625000,304400,NA,NA
3188,15,7105,625000,304500,NA,NA
3189,15,7106,625500,215500,NA,NA
3190,15,7107,625500,215500,NA,NA
3191,15,7108,625700,231700,NA,NA
3192,15,7109,625700,231800,NA,NA
3193,15,7110,625900,244000,NA,NA
3194,15,7111,625900,244100,NA,NA
3195,15,7112,630000,260300,NA,NA
3196,15,7113,630000,260300,NA,NA
3197,15,7114,630000,272700,NA,NA
3198,15,7115,625900,284800,NA,NA
3199,15,7116,630000,284900,NA,NA
3200,15,7117,630000,285000,NA,NA
3201,15,7118,625800,301100,NA,NA
3202,15,7119,625800,301100,NA,NA
3203,15,7120,625800,301200,NA,NA
3204,15,7121,625800,301300,NA,NA
3205,15,7122,630400,224300,NA,NA
3206,15,7123,630400,224400,NA,NA
3207,15,7124,630600,240600,NA,NA
3208,15,7125,630600,240700,NA,NA
3209,15,7126,630600,240700,NA,NA
3210,15,7127,630800,265200,NA,NA
3211,15,7128,630800,265400,NA,NA
3212,15,7129,630700,281600,NA,NA
3213,15,7130,630800,281700,NA,NA
3214,15,7131,630600,293900,NA,NA
3215,15,7132,630600,294000,NA,NA
3216,15,7133,630400,310200,NA,NA
3217,15,7134,630400,310200,NA,NA
3218,15,7135,630400,310300,NA,NA
3219,15,7136,630400,310300,NA,NA
3220,15,7137,631000,220900,NA,NA
3221,15,7138,631200,233200,NA,NA
3222,15,7139,631300,233200,NA,NA
3223,15,7140,631300,233300,NA,NA
3224,15,7141,631400,245500,NA,NA
3225,15,7142,631500,245600,NA,NA
3226,15,7143,631500,261900,NA,NA
3227,15,7144,631500,262000,NA,NA
3228,15,7145,631500,262000,NA,NA
3229,15,7146,631500,274300,NA,NA
3230,15,7147,631500,274400,NA,NA
3231,15,7148,631400,290600,NA,NA
3232,15,7149,631400,290600,NA,NA
3233,15,7150,631500,290700,NA,NA
3234,15,7151,631200,302900,NA,NA
3235,15,7152,631300,303000,NA,NA
3236,15,7153,631300,303000,NA,NA
3237,15,7154,631300,303100,NA,NA
3238,15,7155,631600,213400,NA,NA
3239,15,7156,631700,213500,NA,NA
3240,15,7157,631900,225800,NA,NA
3241,15,7158,631900,225700,NA,NA
3242,15,7159,632100,242100,NA,NA
3243,15,7160,632100,242100,NA,NA
3244,15,7161,632200,242200,NA,NA
3245,15,7162,632200,242300,NA,NA
3246,15,7163,632200,254500,NA,NA
3247,15,7164,632200,254500,NA,NA
3248,15,7165,632300,254600,NA,NA
3249,15,7166,632300,254700,NA,NA
3250,15,7167,632200,270900,NA,NA
3251,15,7168,632300,270900,NA,NA
3252,15,7169,632300,271000,NA,NA
3253,15,7170,632300,271100,NA,NA
3254,15,7171,632200,283300,NA,NA
3255,15,7172,632200,283300,NA,NA
3256,15,7173,632200,283400,NA,NA
3257,15,7174,632200,283500,NA,NA
3258,15,7175,632000,295700,NA,NA
3259,15,7176,632100,295700,NA,NA
3260,15,7177,632100,295800,NA,NA
3261,15,7178,632100,295800,NA,NA
3262,15,7179,632500,222300,NA,NA
3263,15,7180,632600,222300,NA,NA
3264,15,7181,632600,222400,NA,NA
3265,15,7182,632800,234800,NA,NA
3266,15,7183,632800,234800,NA,NA
3267,15,7184,632900,251100,NA,NA
3268,15,7185,633000,251200,NA,NA
3269,15,7186,633000,251300,NA,NA
3270,15,7187,633000,263700,NA,NA
3271,15,7188,633000,280000,NA,NA
3272,15,7189,633000,280000,NA,NA
3273,15,7190,633000,280000,NA,NA
3274,15,7191,633000,280100,NA,NA
3275,15,7192,632900,292500,NA,NA
3276,15,7193,632900,292600,NA,NA
3277,15,7194,633400,231200,NA,NA
3278,15,7195,633500,231200,NA,NA
3279,15,7196,633500,231300,NA,NA
3280,15,7197,633600,243700,NA,NA
3281,15,7198,633700,243700,NA,NA
3282,15,7199,633700,272600,NA,NA
3283,15,7200,633800,272600,NA,NA
3284,15,7201,633800,272700,NA,NA
3285,15,7202,633700,285100,NA,NA
3286,15,7203,634100,223700,NA,NA
3287,15,7204,634100,223700,NA,NA
3288,15,7205,634300,240200,NA,NA
3289,15,7206,634400,240300,NA,NA
3290,15,7207,634400,240400,NA,NA
3291,15,7208,634500,265200,NA,NA
3292,15,7209,634600,265400,NA,NA
3293,15,7210,634300,294200,NA,NA
3294,15,7211,634400,294200,NA,NA
3295,15,7212,634400,294300,NA,NA
3296,15,7213,635000,232700,NA,NA
3297,15,7214,635200,274300,NA,NA
3298,15,7215,635300,274400,NA,NA
3299,15,7216,640500,234300,NA,NA
3300,15,7217,640600,234300,NA,NA
3301,15,7218,640600,234400,NA,NA
3302,15,7219,595400,223600,NA,NA
3303,15,7220,595400,223600,NA,NA
3304,15,7221,595500,234000,NA,NA
3305,15,7222,600100,231300,NA,NA
3306,15,7223,600200,231400,NA,NA
3307,15,7224,600300,241800,NA,NA
3308,15,7225,600300,241800,NA,NA
3309,15,7226,600700,224700,NA,NA
3310,15,7227,600700,224700,NA,NA
3311,15,7228,600700,224700,NA,NA
3312,15,7229,600700,224800,NA,NA
3313,15,7230,600900,235100,NA,NA
3314,15,7231,600900,235100,NA,NA
3315,15,7232,601300,222000,NA,NA
3316,15,7233,601300,222100,NA,NA
3317,15,7234,601500,232600,NA,NA
3318,15,7235,601600,243000,NA,NA
3319,15,7236,601700,253500,NA,NA
3320,15,7237,601700,253500,NA,NA
3321,15,7238,601700,253600,NA,NA
3322,15,7239,601800,215300,NA,NA
3323,15,7240,602000,225800,NA,NA
3324,15,7241,602100,225900,NA,NA
3325,15,7242,602200,240300,NA,NA
3326,15,7243,602200,240400,NA,NA
3327,15,7244,602300,250900,NA,NA
3328,15,7245,602400,261400,NA,NA
3329,15,7246,602800,233700,NA,NA
3330,15,7247,602800,233700,NA,NA
3331,15,7248,602800,233800,NA,NA
3332,15,7249,602900,244200,NA,NA
3333,15,7250,603000,254700,NA,NA
3334,15,7251,603000,254700,NA,NA
3335,15,7252,603000,254900,NA,NA
3336,15,7253,603100,265400,NA,NA
3337,15,7254,603200,220500,NA,NA
3338,15,7255,603200,220500,NA,NA
3339,15,7256,603400,231000,NA,NA
3340,15,7257,603400,231100,NA,NA
3341,15,7258,603500,241500,NA,NA
3342,15,7259,603500,241500,NA,NA
3343,15,7260,603500,241600,NA,NA
3344,15,7261,603700,273200,NA,NA
3345,15,7262,603700,273200,NA,NA
3346,15,7263,603700,273300,NA,NA
3347,15,7264,604000,224400,NA,NA
3348,15,7265,604100,234900,NA,NA
3349,15,7266,604200,245400,NA,NA
3350,15,7267,604300,245500,NA,NA
3351,15,7268,604300,270600,NA,NA
3352,15,7269,604400,270700,NA,NA
3353,15,7270,604500,221500,NA,NA
3354,15,7271,604500,221500,NA,NA
3355,15,7272,604500,221600,NA,NA
3356,15,7273,604700,232100,NA,NA
3357,15,7274,604700,232200,NA,NA
3358,15,7275,604900,242800,NA,NA
3359,15,7276,604900,242800,NA,NA
3360,15,7277,604900,253300,NA,NA
3361,15,7278,604900,253300,NA,NA
3362,15,7279,605000,253400,NA,NA
3363,15,7280,605000,253500,NA,NA
3364,15,7281,604900,274600,NA,NA
3365,15,7282,605000,274600,NA,NA
3366,15,7283,605000,274700,NA,NA
3367,15,7284,605000,214800,NA,NA
3368,15,7285,605200,225400,NA,NA
3369,15,7286,605400,240000,NA,NA
3370,15,7287,605400,240000,NA,NA
3371,15,7288,605500,240100,NA,NA
3372,15,7289,605500,240100,NA,NA
3373,15,7290,605500,250700,NA,NA
3374,15,7291,605600,250700,NA,NA
3375,15,7292,605600,261400,NA,NA
3376,15,7293,605600,271900,NA,NA
3377,15,7294,605600,271900,NA,NA
3378,15,7295,605700,272000,NA,NA
3379,15,7296,605700,272100,NA,NA
3380,15,7297,605600,282600,NA,NA
3381,15,7298,605600,282700,NA,NA
3382,15,7299,605600,212100,NA,NA
3383,15,7300,605600,212100,NA,NA
3384,15,7301,605600,212200,NA,NA
3385,15,7302,605800,222700,NA,NA
3386,15,7303,605800,222700,NA,NA
3387,15,7304,605800,222700,NA,NA
3388,15,7305,610000,233300,NA,NA
3389,15,7306,610000,233300,NA,NA
3390,15,7307,610000,233400,NA,NA
3391,15,7308,610000,233400,NA,NA
3392,15,7309,610100,244000,NA,NA
3393,15,7310,610200,244000,NA,NA
3394,15,7311,610200,244100,NA,NA
3395,15,7312,610200,254600,NA,NA
3396,15,7313,610300,254700,NA,NA
3397,15,7314,610200,265300,NA,NA
3398,15,7315,610300,265300,NA,NA
3399,15,7316,610300,280100,NA,NA
3400,15,7317,610400,215900,NA,NA
3401,15,7318,610400,220000,NA,NA
3402,15,7319,610400,220000,NA,NA
3403,15,7320,610600,230600,NA,NA
3404,15,7321,610800,251900,NA,NA
3405,15,7322,610900,251900,NA,NA
3406,15,7323,610900,252000,NA,NA
3407,15,7324,610900,262600,NA,NA
3408,15,7325,610900,262600,NA,NA
3409,15,7326,610900,262700,NA,NA
3410,15,7327,610900,273300,NA,NA
3411,15,7328,610900,273300,NA,NA
3412,15,7329,610900,284000,NA,NA
3413,15,7330,610900,284100,NA,NA
3414,15,7331,610900,213300,NA,NA
3415,15,7332,611100,223800,NA,NA
3416,15,7333,611500,245300,NA,NA
3417,15,7334,611500,245300,NA,NA
3418,15,7335,611500,255900,NA,NA
3419,15,7336,611500,255900,NA,NA
3420,15,7337,611600,260000,NA,NA
3421,15,7338,611500,270600,NA,NA
3422,15,7339,611600,270600,NA,NA
3423,15,7340,611600,270700,NA,NA
3424,15,7341,611600,270700,NA,NA
3425,15,7342,611700,221100,NA,NA
3426,15,7343,611900,231800,NA,NA
3427,15,7344,611900,231900,NA,NA
3428,15,7345,612100,242500,NA,NA
3429,15,7346,612200,253200,NA,NA
3430,15,7347,612200,253300,NA,NA
3431,15,7348,612200,263900,NA,NA
3432,15,7349,612200,263900,NA,NA
3433,15,7350,612200,274700,NA,NA
3434,15,7351,612200,274700,NA,NA
3435,15,7352,612100,285400,NA,NA
3436,15,7353,612100,285400,NA,NA
3437,15,7354,612200,285500,NA,NA
3438,15,7355,612200,285500,NA,NA
3439,15,7356,612300,214300,NA,NA
3440,15,7357,612300,214400,NA,NA
3441,15,7358,612400,225000,NA,NA
3442,15,7359,612500,225000,NA,NA
3443,15,7360,612500,225000,NA,NA
3444,15,7361,612700,235700,NA,NA
3445,15,7362,612700,235800,NA,NA
3446,15,7363,612800,272000,NA,NA
3447,15,7364,612800,282700,NA,NA
3448,15,7365,612800,282700,NA,NA
3449,15,7366,612800,282800,NA,NA
3450,15,7367,612800,282800,NA,NA
3451,15,7368,613000,222200,NA,NA
3452,15,7369,613100,222300,NA,NA
3453,15,7370,613100,222300,NA,NA
3454,15,7371,613200,233000,NA,NA
3455,15,7372,613200,233000,NA,NA
3456,15,7373,613300,233000,NA,NA
3457,15,7374,613300,233100,NA,NA
3458,15,7375,613400,254500,NA,NA
3459,15,7376,613500,265300,NA,NA
3460,15,7377,613500,265300,NA,NA
3461,15,7378,613500,265400,NA,NA
3462,15,7379,613500,280100,NA,NA
3463,15,7380,613500,280100,NA,NA
3464,15,7381,613500,280100,NA,NA
3465,15,7382,613400,290800,NA,NA
3466,15,7383,613400,290800,NA,NA
3467,15,7384,613400,290900,NA,NA
3468,15,7385,613400,290900,NA,NA
3469,15,7386,613600,215400,NA,NA
3470,15,7387,613600,215400,NA,NA
3471,15,7388,613600,215500,NA,NA
3472,15,7389,613600,215500,NA,NA
3473,15,7390,613800,230200,NA,NA
3474,15,7391,613800,230300,NA,NA
3475,15,7392,613900,241000,NA,NA
3476,15,7393,614000,241000,NA,NA
3477,15,7394,614100,273400,NA,NA
3478,15,7395,614200,273400,NA,NA
3479,15,7396,614100,284200,NA,NA
3480,15,7397,614100,284200,NA,NA
3481,15,7398,614100,284300,NA,NA
3482,15,7399,613900,294900,NA,NA
3483,15,7400,614000,295000,NA,NA
3484,15,7401,614000,295100,NA,NA
3485,15,7402,614100,212600,NA,NA
3486,15,7403,614300,223400,NA,NA
3487,15,7404,614400,223400,NA,NA
3488,15,7405,614400,223500,NA,NA
3489,15,7406,614500,234200,NA,NA
3490,15,7407,614600,234200,NA,NA
3491,15,7408,614600,234200,NA,NA
3492,15,7409,614800,270600,NA,NA
3493,15,7410,614800,270700,NA,NA
3494,15,7411,614800,281500,NA,NA
3495,15,7412,614800,281500,NA,NA
3496,15,7413,614800,281600,NA,NA
3497,15,7414,614700,292400,NA,NA
3498,15,7415,614900,220600,NA,NA
3499,15,7416,615100,231400,NA,NA
3500,15,7417,615100,231400,NA,NA
3501,15,7418,615200,231400,NA,NA
3502,15,7419,615200,231500,NA,NA
3503,15,7420,615300,242200,NA,NA
3504,15,7421,615300,242300,NA,NA
3505,15,7422,615300,242300,NA,NA
3506,15,7423,615400,263900,NA,NA
3507,15,7424,615400,263900,NA,NA
3508,15,7425,615500,264000,NA,NA
3509,15,7426,615400,274700,NA,NA
3510,15,7427,615400,274700,NA,NA
3511,15,7428,615500,274800,NA,NA
3512,15,7429,615400,285600,NA,NA
3513,15,7430,615400,285700,NA,NA
3514,15,7431,615400,213700,NA,NA
3515,15,7432,615500,213700,NA,NA
3516,15,7433,615500,213800,NA,NA
3517,15,7434,615700,224600,NA,NA
3518,15,7435,615700,224600,NA,NA
3519,15,7436,615900,235400,NA,NA
3520,15,7437,615900,235400,NA,NA
3521,15,7438,615900,235500,NA,NA
3522,15,7439,615900,235500,NA,NA
3523,15,7440,620100,272000,NA,NA
3524,15,7441,620000,282900,NA,NA
3525,15,7442,620300,221800,NA,NA
3526,15,7443,620300,221800,NA,NA
3527,15,7444,620500,232600,NA,NA
3528,15,7445,620500,232700,NA,NA
3529,15,7446,620700,265300,NA,NA
3530,15,7447,620700,280200,NA,NA
3531,15,7448,620600,291100,NA,NA
3532,15,7449,620600,291100,NA,NA
3533,15,7450,620700,291200,NA,NA
3534,15,7451,621000,225800,NA,NA
3535,15,7452,621000,225700,NA,NA
3536,15,7453,621100,225800,NA,NA
3537,15,7454,621100,225900,NA,NA
3538,15,7455,621200,240700,NA,NA
3539,15,7456,621200,240700,NA,NA
3540,15,7457,621300,273400,NA,NA
3541,15,7458,621400,273500,NA,NA
3542,15,7459,621300,284400,NA,NA
3543,15,7460,621300,284500,NA,NA
3544,15,7461,621800,233800,NA,NA
3545,15,7462,621800,233800,NA,NA
3546,15,7463,621800,233900,NA,NA
3547,15,7464,621800,233900,NA,NA
3548,15,7465,622100,270700,NA,NA
3549,15,7466,622600,285800,NA,NA
3550,15,7467,622600,285800,NA,NA
3551,15,7468,622600,285900,NA,NA
3552,15,7469,622600,285900,NA,NA
3553,15,7470,623300,283200,NA,NA
3554,15,7471,633800,260100,NA,NA
3555,15,7472,633900,260200,NA,NA
3556,15,7473,633900,260200,NA,NA
3557,15,7474,634500,250900,NA,NA
3558,15,7475,634500,251000,NA,NA
3559,15,7476,634600,251100,NA,NA
3560,15,7477,634600,251100,NA,NA
3561,15,7478,635200,241800,NA,NA
3562,15,7479,635200,241800,NA,NA
3563,15,7480,635200,241900,NA,NA
3564,15,7481,635300,241900,NA,NA
3565,15,7482,635400,261700,NA,NA
3566,15,7483,635400,261900,NA,NA
3567,15,7484,635400,261900,NA,NA
3568,15,7485,635300,283400,NA,NA
3569,15,7486,635300,283500,NA,NA
3570,15,7487,635200,3e+05,NA,NA
3571,15,7488,635200,300100,NA,NA
3572,15,7489,640100,252600,NA,NA
3573,15,7490,640100,252600,NA,NA
3574,15,7491,640100,252700,NA,NA
3575,15,7492,640100,252700,NA,NA
3576,15,7493,640100,274300,NA,NA
3577,15,7494,640100,274400,NA,NA
3578,15,7495,640100,274400,NA,NA
3579,15,7496,640000,290900,NA,NA
3580,15,7497,640000,291000,NA,NA
3581,15,7498,640100,291000,NA,NA
3582,15,7499,640800,243400,NA,NA
3583,15,7500,640800,243500,NA,NA
3584,15,7501,640800,243500,NA,NA
3585,15,7502,640900,260000,NA,NA
3586,15,7503,640900,260000,NA,NA
3587,15,7504,640900,260100,NA,NA
3588,15,7505,640900,265100,NA,NA
3589,15,7506,640900,265200,NA,NA
3590,15,7507,640900,265300,NA,NA
3591,15,7508,640900,281900,NA,NA
3592,15,7509,640900,281900,NA,NA
3593,15,7510,640600,301900,NA,NA
3594,15,7511,640700,302000,NA,NA
3595,15,7512,640700,302000,NA,NA
3596,15,7513,641600,250700,NA,NA
3597,15,7514,641600,250800,NA,NA
3598,15,7515,641600,250900,NA,NA
3599,15,7516,641600,250900,NA,NA
3600,15,7517,641600,255900,NA,NA
3601,15,7518,641500,292800,NA,NA
3602,15,7519,641500,292900,NA,NA
3603,15,7520,642200,241500,NA,NA
3604,15,7521,642200,241500,NA,NA
3605,15,7522,642300,241600,NA,NA
3606,15,7523,642300,250700,NA,NA
3607,15,7524,642300,250800,NA,NA
3608,15,7525,642300,250800,NA,NA
3609,15,7526,642400,250800,NA,NA
3610,15,7527,642400,263500,NA,NA
3611,15,7528,642400,263500,NA,NA
3612,15,7529,642400,263500,NA,NA
3613,15,7530,642300,283700,NA,NA
3614,15,7531,642300,283700,NA,NA
3615,15,7532,642400,283700,NA,NA
3616,15,7533,642200,300300,NA,NA
3617,15,7534,642200,300400,NA,NA
3618,15,7535,642200,300400,NA,NA
3619,15,7536,643100,254100,NA,NA
3620,15,7537,643100,254200,NA,NA
3621,15,7538,643100,254300,NA,NA
3622,15,7539,643100,254300,NA,NA
3623,15,7540,643100,274400,NA,NA
3624,15,7541,643100,274400,NA,NA
3625,15,7542,643100,274500,NA,NA
3626,15,7543,643200,274500,NA,NA
3627,15,7544,643000,291200,NA,NA
3628,15,7545,643000,291300,NA,NA
3629,15,7546,643100,291300,NA,NA
3630,15,7547,643800,244800,NA,NA
3631,15,7548,643800,245000,NA,NA
3632,15,7549,643900,265100,NA,NA
3633,15,7550,643900,265300,NA,NA
3634,15,7551,643800,282000,NA,NA
3635,15,7552,643900,282100,NA,NA
3636,15,7553,643800,291300,NA,NA
3637,15,7554,643800,291300,NA,NA
3638,15,7555,643800,291300,NA,NA
3639,15,7556,644600,272700,NA,NA
3640,15,7557,644700,272800,NA,NA
3641,15,7558,644600,281900,NA,NA
3642,15,7559,644600,282000,NA,NA
3643,15,7560,644700,282100,NA,NA
3644,15,7561,644500,294800,NA,NA
3645,15,7562,644500,294800,NA,NA
3646,15,7563,644500,294900,NA,NA
3647,15,7564,645300,250500,NA,NA
3648,15,7565,645400,263300,NA,NA
3649,15,7566,645400,263400,NA,NA
3650,15,7567,645400,263500,NA,NA
3651,15,7568,645400,263500,NA,NA
3652,15,7569,645400,272700,NA,NA
3653,15,7570,645400,272800,NA,NA
3654,15,7571,645400,272800,NA,NA
3655,15,7572,650100,254000,NA,NA
3656,15,7573,650100,254100,NA,NA
3657,15,7574,650100,254100,NA,NA
3658,15,7575,650200,254100,NA,NA
3659,15,7576,650100,263400,NA,NA
3660,15,7577,650100,280200,NA,NA
3661,15,7578,650100,280400,NA,NA
3662,15,7579,650200,280400,NA,NA
3663,15,7580,650900,253900,NA,NA
3664,15,7581,650900,254000,NA,NA
3665,15,7582,650900,271100,NA,NA
3666,15,7583,650800,291500,NA,NA
3667,15,7584,650800,291600,NA,NA
3668,15,7585,650800,291600,NA,NA
3669,15,7586,651700,261700,NA,NA
3670,15,7587,651700,261700,NA,NA
3671,15,7588,651600,282200,NA,NA
3672,15,7589,651600,282300,NA,NA
3673,15,7590,651700,282300,NA,NA
3674,15,7591,652400,252100,NA,NA
3675,15,7592,652400,252100,NA,NA
3676,15,7593,652400,252200,NA,NA
3677,15,7594,652400,252200,NA,NA
3678,15,7595,652400,272700,NA,NA
3679,15,7596,652400,272800,NA,NA
3680,15,7597,652400,272900,NA,NA
3681,15,7598,652300,285800,NA,NA
3682,15,7599,652300,285900,NA,NA
3683,15,7600,652400,285900,NA,NA
3684,15,7601,653200,263400,NA,NA
3685,15,7602,653200,263400,NA,NA
3686,15,7603,653200,263400,NA,NA
3687,15,7604,653100,280400,NA,NA
3688,15,7605,653100,280400,NA,NA
3689,15,7606,653200,280500,NA,NA
3690,15,7607,653100,285800,NA,NA
3691,15,7608,653100,285900,NA,NA
3692,15,7609,653100,290000,NA,NA
3693,15,7610,653900,253800,NA,NA
3694,15,7611,653900,253900,NA,NA
3695,15,7612,653900,253900,NA,NA
3696,15,7613,653900,253900,NA,NA
3697,15,7614,653900,270900,NA,NA
3698,15,7615,653900,271000,NA,NA
3699,15,7616,653900,280500,NA,NA
3700,15,7617,653900,280500,NA,NA
3701,15,7618,653900,280600,NA,NA
3702,15,7619,654700,271100,NA,NA
3703,15,7620,654400,292700,NA,NA
3704,15,7621,654400,292700,NA,NA
3705,15,7622,654500,292800,NA,NA
3706,15,7623,655500,243800,NA,NA
3707,15,7624,655500,243900,NA,NA
3708,15,7625,655600,243900,NA,NA
3709,15,7626,655600,255700,NA,NA
3710,15,7627,655600,255700,NA,NA
3711,15,7628,655600,255800,NA,NA
3712,15,7629,655600,280900,NA,NA
3713,15,7630,655600,281000,NA,NA
3714,15,7631,660600,243700,NA,NA
3715,15,7632,660600,243700,NA,NA
3716,15,7633,660700,243800,NA,NA
3717,15,7634,660700,265000,NA,NA
3718,15,7635,660700,265100,NA,NA
3719,15,7636,660800,265100,NA,NA
3720,15,7637,661700,252900,NA,NA
3721,15,7638,661800,253100,NA,NA
3722,15,7639,661700,283700,NA,NA
3723,15,7640,661800,283800,NA,NA
3724,15,7641,661800,283800,NA,NA
3725,15,7642,662700,240900,NA,NA
3726,15,7643,662700,240900,NA,NA
3727,15,7644,662800,240900,NA,NA
3728,15,7645,662900,271700,NA,NA
3729,15,7646,662900,271800,NA,NA
3730,15,7647,662900,271800,NA,NA
3731,15,7648,662700,293100,NA,NA
3732,15,7649,662700,293200,NA,NA
3733,15,7650,663900,255500,NA,NA
3734,15,7651,663900,255600,NA,NA
3735,15,7652,663900,255700,NA,NA
3736,15,7653,664000,255700,NA,NA
3737,15,7654,663900,281100,NA,NA
3738,15,7655,663900,281100,NA,NA
3739,15,7656,663900,281200,NA,NA
3740,15,7657,664000,281200,NA,NA
3741,15,7658,664900,243300,NA,NA
3742,15,7659,664900,243300,NA,NA
3743,15,7660,664900,243400,NA,NA
3744,15,7661,665000,243400,NA,NA
3745,15,7662,665000,264900,NA,NA
3746,15,7663,665100,265100,NA,NA
3747,15,7664,665000,281100,NA,NA
3748,15,7665,665000,281200,NA,NA
3749,15,7666,665000,281300,NA,NA
3750,15,7667,670000,252600,NA,NA
3751,15,7668,670000,252700,NA,NA
3752,15,7669,670100,252800,NA,NA
3753,15,7670,670100,252800,NA,NA
3754,15,7671,670100,264900,NA,NA
3755,15,7672,670100,265000,NA,NA
3756,15,7673,670100,265100,NA,NA
3757,15,7674,671000,240300,NA,NA
3758,15,7675,671000,240400,NA,NA
3759,15,7676,671100,240400,NA,NA
3760,15,7677,671100,252600,NA,NA
3761,15,7678,671100,252700,NA,NA
3762,15,7679,671100,252700,NA,NA
3763,15,7680,671200,274500,NA,NA
3764,15,7681,671200,274600,NA,NA
3765,15,7682,672100,240100,NA,NA
3766,15,7683,672200,262100,NA,NA
3767,15,7684,672200,262200,NA,NA
3768,15,7685,672300,262300,NA,NA
3769,15,7686,672300,262300,NA,NA
3770,15,7687,672100,293600,NA,NA
3771,15,7688,672100,293700,NA,NA
3772,15,7689,672100,293800,NA,NA
3773,15,7690,672200,293800,NA,NA
3774,15,7691,673200,245600,NA,NA
3775,15,7692,673200,245700,NA,NA
3776,15,7693,673300,245800,NA,NA
3777,15,7694,673300,281300,NA,NA
3778,15,7695,673300,281400,NA,NA
3779,15,7696,673300,281500,NA,NA
3780,15,7697,674200,233000,NA,NA
3781,15,7698,674200,233100,NA,NA
3782,15,7699,674200,233200,NA,NA
3783,15,7700,674400,265000,NA,NA
3784,15,7701,674300,291100,NA,NA
3785,15,7702,674300,291200,NA,NA
3786,15,7703,675400,291200,NA,NA
3787,15,7704,675400,291200,NA,NA
3788,15,7705,675400,291300,NA,NA
3789,15,7706,675400,291300,NA,NA
3790,15,7707,680400,235600,NA,NA
3791,15,7708,680400,235700,NA,NA
3792,15,7709,680400,235800,NA,NA
3793,15,7710,680500,262000,NA,NA
3794,15,7711,680500,262100,NA,NA
3795,15,7712,680600,262100,NA,NA
3796,15,7713,680600,274800,NA,NA
3797,15,7714,681500,245300,NA,NA
3798,15,7715,681600,261900,NA,NA
3799,15,7716,681600,262100,NA,NA
3800,15,7717,681700,262100,NA,NA
3801,15,8001,613600,244700,NA,NA
3802,15,8002,614400,253300,NA,NA
3803,15,8003,615100,250100,NA,NA
3804,15,8004,615100,250100,NA,NA
3805,15,8005,615200,250200,NA,NA
3806,15,8006,615200,250200,NA,NA
3807,15,8007,615200,262100,NA,NA
3808,15,8008,615200,262100,NA,NA
3809,15,8009,615200,262200,NA,NA
3810,15,8010,620000,255000,NA,NA
3811,15,8011,615800,294900,NA,NA
3812,15,8012,615800,294900,NA,NA
3813,15,8013,615800,295000,NA,NA
3814,15,8014,615800,295000,NA,NA
3815,15,8015,620600,251600,NA,NA
3816,15,8016,620700,251700,NA,NA
3817,15,8017,620900,220200,NA,NA
3818,15,8018,621000,220400,NA,NA
3819,15,8019,621300,244300,NA,NA
3820,15,8020,621400,244400,NA,NA
3821,15,8021,621400,244500,NA,NA
3822,15,8022,621300,300600,NA,NA
3823,15,8023,621600,212900,NA,NA
3824,15,8024,621600,212900,NA,NA
3825,15,8025,621900,224900,NA,NA
3826,15,8026,621900,225000,NA,NA
